0.16783449,0.0089,0.0258
0.17141634,0.0084,0.0244
0.1704759,0.0096,0.0295
0.1731766,0.0078,0.0217
0.17119828,0.005,0.0111
0.16595498,0.0042,0.0088
0.16093384,0.0037,0.0072
0.15691477,0.0025,0.0045
0.15666655,0.002,0.0035
0.15206292,0.0016,0.0026
0.14956543,0.0017,0.003
0.08679338,0.0135,0.0666
0.093222454,0.0129,0.0628
0.09022711,0.0126,0.0628
0.082551666,0.0114,0.0546
0.07807959,0.0107,0.0508
0.07718801,0.009,0.0385
0.073173136,0.0079,0.0306
0.18616914749145508,0.0083,0.028
0.20098452,0.0092,0.0315
0.19471774,0.0096,0.0326
0.18784209,0.0095,0.0318
0.18646471,0.0088,0.028
0.18349805,0.0082,0.0245
0.1833641,0.0073,0.0201
0.17651682,0.0056,0.014
0.17104743,0.0057,0.014
0.17461485,0.0062,0.0156
0.17733282,0.0057,0.014
0.1759036,0.0093,0.0298
0.174979,0.0095,0.0301
0.17526287,0.0093,0.0282
0.17999673,0.0082,0.0229
0.18426171,0.0086,0.0239
0.18164779,0.0075,0.0206
0.17851569,0.005,0.0107
0.15108643,0.0015,0.0024
0.14528535,0.0018,0.0034
0.09102931,0.0136,0.0672
0.093033,0.0132,0.0669
0.08603659,0.0122,0.0613
0.07999615,0.0115,0.0566
0.07568216,0.0105,0.0498
0.07275828,0.0087,0.0358
0.18566972,0.0067,0.0223
0.19549966,0.008,0.0266
0.20665072,0.0091,0.0303
0.20167942,0.0094,0.0318
0.1965351,0.0093,0.0298
0.19567251,0.0085,0.0253
0.19645573,0.0076,0.0218
0.19138762,0.0073,0.0201
0.18674484,0.0059,0.0147
0.18273464,0.0054,0.0135
0.18402418,0.0071,0.0191
0.18307185,0.0071,0.0186
0.18555212,0.0062,0.0161
0.18397388,0.0079,0.0229
0.18269885,0.0098,0.0312
0.18720452,0.0091,0.0275
0.18829337,0.0086,0.0249
0.19348326,0.0084,0.0225
0.19170856,0.0078,0.0241
0.18618795,0.0058,0.0127
0.18335623,0.0066,0.0162
0.18670128,0.0019,0.003
0.1732645,0.0039,0.0081
0.16596268,0.0011,0.0016
0.16178328,0.0011,0.0016
0.15588543,0.0017,0.0031
0.08680974,0.0133,0.0629
0.08988679,0.0133,0.0632
0.083214566,0.0119,0.0556
0.076227754,0.0107,0.049
0.07342474,0.0102,0.0475
0.070125,0.0081,0.0341
0.18840135633945465,0.0053,0.0171
0.1940011,0.0069,0.0226
0.20013165,0.0083,0.0277
0.2111029,0.0094,0.0326
0.20868054,0.0091,0.0298
0.20443672,0.0092,0.0295
0.20354556,0.0083,0.0252
0.20578201,0.008,0.0237
0.20324321,0.0077,0.0218
0.1982622,0.0058,0.0144
0.19173741,0.0044,0.0102
0.19430517,0.0069,0.0193
0.197595,0.0071,0.0193
0.19474864,0.0058,0.0146
0.1928578,0.0082,0.0241
0.19154124,0.0093,0.0304
0.19614986,0.0096,0.0299
0.20103389,0.0088,0.0254
0.20259011,0.0079,0.0208
0.20259081,0.008,0.0221
0.19917688,0.0035,0.0069
0.19721001,0.0045,0.0095
0.19429378,0.0071,0.0193
0.19100946,0.0061,0.0149
0.17455569,0.0011,0.0017
0.17367429,0.0012,0.0019
0.17042764,0.001,0.0015
0.1663073,0.0013,0.0022
0.07641606,0.0139,0.066
0.08450076,0.0133,0.064
0.0865102,0.0132,0.0633
0.08431114,0.0126,0.0604
0.0749631,0.0107,0.0486
0.070837416,0.0101,0.0467
0.20610642,0.0076,0.0255
0.20854226,0.0085,0.0294
0.21333233,0.0087,0.0289
0.21641764,0.0094,0.0323
0.215626,0.0093,0.0313
0.21249318,0.0084,0.026
0.21659184,0.0083,0.025
0.2146769,0.0077,0.0222
0.20980793,0.0056,0.0139
0.20610596,0.0066,0.0183
0.20820656,0.0068,0.0184
0.20592202,0.0053,0.0132
0.20375234,0.0075,0.0227
0.20151289,0.0101,0.0359
0.20545219,0.0092,0.0275
0.20985278,0.0082,0.023
0.21126072,0.0083,0.0227
0.21142848,0.0068,0.0172
0.20845251,0.0022,0.0037
0.20646471,0.006,0.014
0.20227075,0.0065,0.0172
0.2023687,0.0068,0.0168
0.19146654,0.0032,0.0062
0.18208362,0.0012,0.0019
0.1786563,0.0012,0.0018
0.17284426,0.0015,0.0026
0.13839080929756165,0.0111,0.0343
0.1528249,0.0113,0.0374
0.16226478,0.0115,0.0399
0.16740999,0.0126,0.0499
0.078072205,0.0132,0.0617
0.0828114,0.0131,0.0691
0.08578222,0.0137,0.0681
0.08234875,0.0128,0.0615
0.07627246,0.0105,0.0465
0.20924133,0.0071,0.0272
0.21504743,0.0078,0.0264
0.21671176,0.0084,0.0283
0.21984269,0.009,0.0314
0.22405124,0.0089,0.0292
0.22661504,0.0091,0.0313
0.23016956,0.0086,0.027
0.22894163,0.0085,0.026
0.22682968,0.0073,0.0211
0.22215644,0.006,0.0157
0.22369313,0.0058,0.0142
0.2255351,0.0074,0.0213
0.22110286,0.007,0.0189
0.21818364,0.0055,0.0135
0.21437332,0.0062,0.0155
0.21764416,0.0097,0.0316
0.21569864,0.0097,0.0302
0.21878935,0.0085,0.0239
0.21963021,0.0087,0.0246
0.21988869,0.0075,0.0212
0.21700333,0.0027,0.0046
0.21665509,0.0026,0.0043
0.21469544,0.0051,0.0125
0.21194004,0.0059,0.0143
0.19869101,0.0026,0.0049
0.19318178,0.0023,0.004
0.18817055,0.0013,0.002
0.18301702,0.0016,0.0029
0.17524588,0.0029,0.0062
0.07398591,0.0084,0.0209
0.09816323,0.0102,0.0296
0.11933434,0.0111,0.0345
0.15124057,0.0107,0.0329
0.18070202,0.011,0.0357
0.19804485,0.0104,0.0322
0.21359418,0.0107,0.0338
0.21754935,0.0116,0.0413
0.21660388,0.0125,0.0488
0.22318608,0.0122,0.0493
0.22541153,0.0125,0.0511
0.07944929,0.0134,0.0608
0.08329068,0.0127,0.0549
0.08381023,0.013,0.0652
0.07998222,0.0116,0.053
0.21723734,0.0074,0.032
0.22370908,0.0083,0.0298
0.2258481,0.0088,0.0306
0.22913964,0.0085,0.0284
0.23714897,0.0091,0.0314
0.23845188,0.0089,0.0286
0.24399692,0.0079,0.0236
0.24245891,0.0078,0.0232
0.24022974,0.007,0.0193
0.235083,0.0061,0.0154
0.2370883,0.0057,0.0136
0.24002129,0.0075,0.0226
0.23492032,0.0069,0.0181
0.23075365,0.0051,0.0119
0.2272826,0.006,0.0162
0.22955349,0.0084,0.0255
0.23031625,0.0101,0.0324
0.22844067,0.0086,0.024
0.22820452,0.0087,0.0256
0.22905068,0.007,0.02
0.22384572,0.0047,0.0096
0.22538579,0.0056,0.0129
0.21955752,0.005,0.0129
0.20580567,0.002,0.0033
0.20453393,0.0025,0.0046
0.19394718,0.0013,0.002
0.18530488,0.0036,0.0079
0.08386713,0.0087,0.0234
0.10400823,0.0089,0.0239
0.13093388,0.0102,0.0306
0.15922175,0.0103,0.0307
0.17315313,0.01,0.0288
0.19726595,0.0106,0.0335
0.20417586,0.0104,0.0331
0.21631235,0.0109,0.0366
0.22257385,0.0115,0.0408
0.22927034,0.0125,0.0486
0.2342982,0.0114,0.0428
0.237843,0.0105,0.0386
0.079478905,0.0134,0.0624
0.084479466,0.013,0.0581
0.08149027,0.0122,0.0528
0.20325539,0.0079,0.0345
0.218754,0.0065,0.0232
0.22801793,0.0075,0.0261
0.23285787,0.0081,0.0272
0.23571903,0.0084,0.0282
0.23899004,0.0085,0.0277
0.2492469,0.0083,0.0271
0.25912526,0.0079,0.0248
0.25910607,0.0079,0.0231
0.25686708,0.0076,0.022
0.2515994,0.0069,0.0182
0.25383273,0.0063,0.016
0.25065005,0.0053,0.0122
0.25214237,0.0071,0.0211
0.24729307,0.0074,0.0213
0.2427703,0.0056,0.0129
0.24374196,0.0065,0.0168
0.23975709,0.0093,0.0281
0.24109718,0.0091,0.0274
0.23821653,0.0084,0.024
0.23718984,0.0087,0.0253
0.23785836,0.0067,0.0175
0.23768103,0.0016,0.0024
0.23400512,0.0013,0.0018
0.23168656,0.0051,0.0108
0.23329139,0.0053,0.0113
0.21164638,0.0027,0.0049
0.19910793,0.0033,0.0066
0.20202965,0.0024,0.0047
0.19188792,0.0036,0.0082
0.08869265019893646,0.0091,0.0249
0.10958056,0.0089,0.0222
0.13180411,0.009,0.0231
0.15706898,0.0097,0.0275
0.18013217,0.0093,0.0258
0.19696297,0.0099,0.0287
0.20624101,0.0106,0.0327
0.21350509,0.0109,0.0361
0.21786153,0.011,0.0375
0.22354785,0.011,0.0383
0.23241961,0.0113,0.0424
0.23666304,0.0099,0.0361
0.23740703,0.0093,0.0328
0.06066905,0.0133,0.0606
0.073656216,0.0132,0.0599
0.078779176,0.0127,0.0558
0.20103522,0.0104,0.0455
0.20327076,0.0098,0.0422
0.21347947,0.0044,0.0151
0.22580233,0.0072,0.025
0.23851946,0.0068,0.0219
0.24258107,0.0079,0.0266
0.24632378,0.0078,0.0248
0.25014615,0.0078,0.0238
0.2631808,0.0076,0.023
0.27366078,0.0077,0.0232
0.2734886,0.0079,0.0232
0.2664079,0.0069,0.0193
0.26875204,0.0061,0.0152
0.2674665,0.006,0.0153
0.26343387,0.007,0.0192
0.25970596,0.0057,0.0141
0.25331613,0.0049,0.0107
0.25329232,0.0071,0.02
0.25346112,0.0091,0.0269
0.24969944,0.0089,0.0257
0.24640958,0.0079,0.0205
0.24499841,0.0076,0.02
0.2500251,0.0072,0.0184
0.24411672,0.0013,0.0018
0.24096611,0.0014,0.0019
0.24201667,0.0052,0.0108
0.23187292,0.0013,0.0018
0.22149548,0.0044,0.0094
0.21034576,0.0029,0.0054
0.051260233,0.0051,0.0085
0.055507455,0.005,0.0084
0.075815246,0.0057,0.0107
0.085958555,0.0063,0.012
0.10925103,0.0067,0.0138
0.122621596,0.0072,0.0159
0.13561702,0.0074,0.0167
0.15064344,0.0079,0.0189
0.18653205,0.0088,0.0224
0.19431096,0.009,0.0245
0.20408557,0.0098,0.0295
0.21079065,0.0108,0.0343
0.21630064,0.011,0.0362
0.2204871,0.0105,0.0354
0.22697338,0.0105,0.0357
0.23123947,0.0098,0.0331
0.23522267,0.0086,0.0296
0.2344689,0.0091,0.0332
0.061091546,0.0137,0.0631
0.06895861,0.0134,0.0591
0.12984634935855865,0.0109,0.0463
0.21177772,0.0104,0.0453
0.21393512,0.0089,0.0371
0.2295995,0.0062,0.0229
0.2358604,0.0075,0.0268
0.24595392,0.007,0.0227
0.25062007,0.0072,0.0224
0.2558084,0.0073,0.0226
0.26714733,0.007,0.0202
0.27201104,0.0071,0.0203
0.28627017,0.0081,0.0238
0.2854206,0.0088,0.0272
0.2868482,0.0071,0.0195
0.28211582,0.0068,0.0172
0.27587637,0.0073,0.0196
0.2677989,0.0065,0.0164
0.26370367,0.0048,0.0102
0.2642793,0.0065,0.0173
0.2630807,0.0095,0.028
0.25871858,0.0086,0.0239
0.25502226,0.0079,0.0211
0.25339353,0.0077,0.0197
0.25857553,0.0065,0.0162
0.2524977,0.0012,0.0015
0.25024867,0.0012,0.0016
0.25135508,0.0056,0.0121
0.2533361,0.0054,0.0133
0.23101267,0.0043,0.0094
0.22365798,0.0021,0.0036
0.21673945,0.0015,0.0023
0.21260887,0.0015,0.0024
0.21003456,0.0027,0.0056
0.06279676,0.0043,0.0068
0.07019449,0.0047,0.0075
0.07693205,0.0051,0.0089
0.09247172,0.0053,0.0089
0.117848806,0.0053,0.009
0.13439375,0.006,0.0113
0.14575937,0.0063,0.0122
0.16122633,0.0066,0.0136
0.17796025,0.0077,0.0177
0.1899238,0.0084,0.0215
0.20279332,0.009,0.0242
0.20642672,0.0096,0.028
0.21106696,0.0104,0.0325
0.2160306,0.0103,0.0326
0.21777366,0.0101,0.0323
0.22480832,0.0097,0.0318
0.23017973,0.0086,0.0274
0.2329814,0.0084,0.0268
0.23352449,0.0097,0.0358
0.059951052,0.0141,0.0663
0.22734113037586212,0.0119,0.0518
0.22789344,0.0098,0.0409
0.22563416,0.0085,0.0373
0.22745728,0.0064,0.0242
0.2381168,0.008,0.0307
0.24750999,0.0082,0.0303
0.25190902,0.0075,0.0249
0.25715417,0.0072,0.0229
0.26298326,0.0075,0.0235
0.26966822,0.0072,0.0212
0.2742935,0.0076,0.0231
0.28714442,0.0082,0.0239
0.29116103,0.0088,0.0269
0.29343197,0.0075,0.0213
0.29025316,0.0077,0.0205
0.28496176,0.0069,0.0182
0.2772476,0.0052,0.012
0.2749483,0.0087,0.0249
0.26523837,0.0077,0.02
0.26230624,0.0076,0.0196
0.2683447,0.0064,0.0148
0.27344587,0.0049,0.0102
0.2683121,0.0035,0.0065
0.25991485,0.0012,0.0015
0.26590115,0.005,0.0109
0.26290828,0.005,0.0105
0.2439246,0.0041,0.0085
0.19926353,0.0054,0.0141
0.055555034,0.0052,0.0096
0.06322537,0.0054,0.0101
0.06541717,0.0052,0.0097
0.067636095,0.0048,0.0091
0.06234032,0.0039,0.0056
0.0692229,0.0052,0.0087
0.080463655,0.0051,0.0082
0.099473685,0.0056,0.0098
0.122606136,0.0054,0.0094
0.14021406,0.0055,0.0096
0.15274459,0.0057,0.0105
0.1675915,0.0063,0.0128
0.1769065,0.0072,0.0165
0.19113791,0.008,0.0194
0.19947761,0.0088,0.024
0.2054472,0.01,0.0301
0.21136911,0.0103,0.0327
0.21621287,0.0104,0.0334
0.22001609,0.0102,0.0335
0.2262248,0.01,0.0335
0.22828759,0.0091,0.0295
0.22666742,0.0089,0.0297
0.22905323,0.0098,0.0357
0.23696163,0.0122,0.0553
0.2474397,0.0104,0.0444
0.2427863,0.0092,0.0382
0.23565571,0.0083,0.0357
0.23530379,0.0074,0.0299
0.24231596,0.0088,0.0346
0.24976438,0.0083,0.0309
0.25645852,0.0078,0.0274
0.26208976,0.0081,0.0274
0.2767081,0.0082,0.0252
0.2793598,0.0079,0.0238
0.28363532,0.0079,0.0231
0.29077128,0.0086,0.0256
0.29573834,0.0078,0.022
0.29773733,0.0078,0.0215
0.28501096,0.0063,0.0152
0.28431243,0.0058,0.015
0.28562504,0.0054,0.0121
0.2838645,0.008,0.0208
0.28242755,0.0056,0.012
0.24823165,0.001,0.0015
0.23933199,0.0015,0.0024
0.21104106,0.0049,0.0116
0.09314119815826416,0.0069,0.017
0.072665565,0.0045,0.0083
0.07207519,0.0036,0.0054
0.078634605,0.0032,0.0048
0.07759476,0.0034,0.0048
0.07745735,0.0037,0.0054
0.08187248,0.0037,0.0049
0.06696913,0.0049,0.0088
0.08615014,0.0059,0.011
0.101526655,0.0063,0.012
0.115386546,0.0066,0.0133
0.1406947,0.0059,0.0107
0.15380774,0.0057,0.0105
0.16666414,0.0061,0.0119
0.17624031,0.0074,0.0163
0.18741831,0.0076,0.0176
0.19532958,0.0089,0.0238
0.20592158,0.0104,0.0312
0.21006742,0.011,0.0355
0.21715978,0.0114,0.0383
0.22009286,0.0106,0.0353
0.22427994,0.0099,0.0331
0.22753313,0.0095,0.0313
0.2268117,0.0092,0.0311
0.22615989,0.0098,0.0351
0.23715883493423462,0.014,0.0677
0.24797678,0.0128,0.0582
0.25756827,0.0113,0.0501
0.2553703,0.0098,0.0402
0.2495247,0.0089,0.0354
0.24370575,0.0087,0.0359
0.24771774,0.0087,0.0368
0.25965554,0.0082,0.0309
0.26946616,0.0091,0.0333
0.27749613,0.0094,0.0318
0.27846414,0.0088,0.029
0.29996365,0.0068,0.0178
0.3034767,0.0083,0.0248
0.3007126,0.0085,0.025
0.2964828,0.0071,0.0181
0.29387808,0.0053,0.0122
0.2928281,0.0066,0.0166
0.29045466,0.0079,0.0216
0.29193863,0.0076,0.02
0.29591644,0.0071,0.0176
0.28666896,0.0058,0.0137
0.22235239,0.0056,0.0143
0.122706205,0.0031,0.0065
0.123432025,0.0041,0.0087
0.12451063,0.0045,0.0094
0.11557624,0.0046,0.0087
0.09772848,0.0045,0.0078
0.092290424,0.0038,0.006
0.091893315,0.0032,0.0046
0.09237591,0.0028,0.0035
0.08926275,0.0026,0.0031
0.08711806,0.002,0.0023
0.085154,0.0027,0.0035
0.083345726,0.0033,0.0047
0.09259854,0.0022,0.0025
0.10199812,0.0069,0.0137
0.117877364,0.0071,0.0154
0.13162062,0.0062,0.012
0.15119472,0.0054,0.0094
0.16172661,0.0065,0.0135
0.17626688,0.0074,0.0159
0.18921602,0.0076,0.0177
0.19718179,0.0092,0.0248
0.20546176,0.0105,0.0322
0.21128304,0.011,0.0355
0.21492666,0.011,0.0369
0.21785176,0.0103,0.0326
0.22120985,0.0098,0.0305
0.22491455,0.0094,0.0301
0.22435224,0.0092,0.0307
0.22223061,0.0092,0.0325
0.24815233,0.0142,0.0653
0.25056362,0.0134,0.0607
0.26209652,0.012,0.0513
0.26793653,0.0105,0.0431
0.26357034,0.0099,0.0391
0.25751498,0.0088,0.0347
0.25377616,0.009,0.0378
0.2596657,0.0097,0.0429
0.26665905,0.0098,0.0422
0.27028602,0.0086,0.0321
0.28062272,0.0094,0.0337
0.29284507,0.0096,0.0334
0.30154645,0.0074,0.0212
0.30746,0.0072,0.0201
0.30887815,0.0088,0.0265
0.30786034,0.0077,0.0211
0.30226433,0.0069,0.0181
0.30145833,0.0058,0.0134
0.30138507,0.0056,0.0127
0.30116716,0.0074,0.0193
0.30587566,0.0081,0.0219
0.30401713,0.0067,0.0157
0.29915166,0.0008,0.001
0.2966994,0.0015,0.0024
0.27709877,0.0008,0.0012
0.2604798,0.006,0.0181
0.24802679,0.0044,0.0108
0.15011175,0.0029,0.0053
0.1442574,0.0035,0.0062
0.13425875,0.004,0.0068
0.12110224,0.0037,0.0063
0.112476096,0.0041,0.0074
0.1117398,0.0036,0.0057
0.10242442,0.0029,0.0038
0.102802135,0.003,0.0038
0.09852266,0.0024,0.0031
0.09501267,0.0024,0.0028
0.091763206,0.0028,0.0035
0.09134026,0.003,0.0042
0.090973794,0.0025,0.003
0.09141065,0.0025,0.0029
0.09345928,0.0025,0.0027
0.09791383,0.0027,0.0031
0.1008866,0.0032,0.0043
0.11298782,0.007,0.0145
0.13019094,0.0066,0.0129
0.14342614,0.0061,0.0114
0.15671597,0.0069,0.0146
0.17797229,0.0069,0.0146
0.19024564,0.0075,0.0174
0.19835648,0.0085,0.0224
0.2060573,0.0096,0.027
0.21010126,0.0105,0.0331
0.21232805,0.0102,0.0309
0.21434624,0.0096,0.0292
0.216286,0.0087,0.0251
0.22046334,0.0083,0.0247
0.22028546,0.0076,0.0229
0.2174595,0.0081,0.0266
0.27014852,0.0153,0.0723
0.2688201,0.0148,0.0711
0.28076434,0.0116,0.0487
0.28618485,0.0107,0.0418
0.2738753,0.0092,0.0361
0.27351418,0.0098,0.041
0.27254957,0.0098,0.0444
0.27937284,0.0096,0.0406
0.30199292,0.0091,0.0286
0.3068366,0.0074,0.0209
0.3133612,0.0086,0.0259
0.30938995,0.0052,0.0112
0.3109359,0.0078,0.0225
0.31604418,0.0068,0.0166
0.31231612,0.0052,0.0113
0.31358922,0.001,0.0013
0.3169734,0.001,0.0015
0.30886906,0.0028,0.0051
0.30084407,0.0026,0.0049
0.27376336,0.0039,0.0094
0.25938293,0.0034,0.0082
0.1775944,0.0027,0.0049
0.16284394,0.0031,0.0056
0.15169722,0.0035,0.0057
0.14161186,0.003,0.0043
0.1315033,0.0034,0.0051
0.12573195,0.0032,0.0046
0.12410495,0.0029,0.0038
0.11638179,0.0026,0.0034
0.10170409,0.0021,0.0024
0.09710997,0.0023,0.0025
0.09416906,0.0017,0.0022
0.09440714,0.0028,0.0032
0.09687123,0.0029,0.0034
0.100824,0.0039,0.0053
0.10819185,0.0034,0.0044
0.11880895,0.0065,0.013
0.13480125,0.0066,0.0131
0.15754709,0.0069,0.0144
0.17148632,0.0064,0.0128
0.19038466,0.0072,0.0156
0.19822848,0.0076,0.0183
0.20478538,0.0089,0.0237
0.20923507,0.0099,0.0284
0.2090452,0.0092,0.0264
0.20733804,0.0079,0.0212
0.20962466,0.0076,0.021
0.2135561,0.0073,0.0204
0.21476822,0.0069,0.0196
0.21473393,0.0084,0.0285
0.30113938,0.0151,0.0732
0.30613372,0.0117,0.0479
0.29769915,0.0097,0.0378
0.29102093,0.0103,0.0525
0.29100198,0.0094,0.0399
0.29587954,0.0094,0.0369
0.3011381,0.0103,0.0418
0.3090081,0.0116,0.0479
0.31320122,0.0094,0.0309
0.31259125,0.008,0.0233
0.31686625,0.0078,0.0218
0.31831837,0.0053,0.0118
0.3199633,0.0075,0.0198
0.32989183,0.0072,0.0185
0.3203391,0.0021,0.0033
0.3097104,0.0015,0.0023
0.30440253,0.0019,0.0031
0.27115032,0.0029,0.0064
0.20423567,0.0027,0.0051
0.18127462,0.0028,0.005
0.16931933,0.0031,0.0049
0.15484665,0.0029,0.0042
0.14433026,0.0024,0.003
0.14052594,0.0021,0.0026
0.126474,0.0019,0.0022
0.11821507,0.0019,0.0022
0.1078126,0.0017,0.0019
0.104482174,0.0022,0.0027
0.0973624,0.002,0.0022
0.0950435,0.0024,0.0028
0.094888315,0.0032,0.0046
0.0963779,0.0032,0.004
0.102887474,0.0039,0.0052
0.10925999,0.0041,0.0059
0.117050104,0.0037,0.0048
0.12889688,0.0066,0.0135
0.1490158,0.0067,0.0134
0.17099437,0.0063,0.0123
0.18146984,0.0063,0.0129
0.19044472,0.0073,0.017
0.20058084,0.0088,0.0243
0.2000619,0.0091,0.0253
0.20192665,0.008,0.0212
0.19894858,0.0071,0.0179
0.20291246,0.007,0.0184
0.20661397,0.0069,0.0188
0.20992914,0.0071,0.0202
0.20983252,0.0084,0.028
0.30326992,0.012,0.0484
0.30081186,0.0105,0.0398
0.30990496,0.0098,0.037
0.31665128,0.014,0.0621
0.3173923,0.0128,0.0542
0.31976286,0.012,0.0498
0.31403977,0.0104,0.041
0.30819383,0.0102,0.0387
0.3003676,0.0105,0.0421
0.3036562,0.0095,0.0412
0.3039234,0.01,0.0419
0.32349217,0.0088,0.0269
0.3246948,0.0061,0.0146
0.32657817,0.0058,0.0136
0.3271549,0.0062,0.0152
0.33927274,0.0065,0.015
0.3404516,0.0057,0.0125
0.3087548,0.0028,0.0055
0.30238402,0.004,0.0091
0.24467283,0.0023,0.0046
0.22213565,0.0026,0.0046
0.21695787,0.0028,0.0053
0.20430154,0.0034,0.0059
0.18569446,0.0035,0.0057
0.173748,0.0033,0.0054
0.16374943,0.0021,0.0027
0.15208268,0.0024,0.003
0.141171,0.0021,0.0025
0.126597,0.0018,0.002
0.11819683,0.0021,0.0024
0.10606892,0.0023,0.0026
0.101576336,0.0025,0.003
0.09845457,0.003,0.0035
0.097229905,0.0043,0.0069
0.09792705,0.0037,0.0052
0.1017368,0.0039,0.0052
0.1099348,0.0043,0.0062
0.11580096,0.004,0.0058
0.12073246,0.0043,0.0064
0.13844094,0.0058,0.0111
0.15289815,0.0056,0.0103
0.16799854,0.0059,0.0119
0.18141201,0.0073,0.0168
0.18893874,0.0083,0.0211
0.19114643,0.0086,0.0225
0.18971932,0.0075,0.0192
0.19345409,0.0069,0.0168
0.19883406,0.0069,0.0173
0.20371334,0.0059,0.0149
0.20636654,0.0072,0.0218
0.20658572,0.008,0.0257
0.33072707,0.0254,0.1934
0.31433216,0.0229,0.1614
0.34041876,0.0267,0.203
0.29941636,0.047,0.6287
0.31011158,0.0676,1.1161
0.29704416,0.0393,0.4478
0.31169572,0.015,0.0726
0.29368687,0.0146,0.0724
0.25808582,0.0133,0.0612
0.31118143,0.011,0.0458
0.30629313,0.0082,0.0344
0.33040512,0.0103,0.0373
0.33807757,0.014,0.0644
0.33687088,0.0134,0.0576
0.33249038,0.0117,0.0486
0.31811216,0.0106,0.0454
0.32076642,0.0109,0.0469
0.3342731,0.0108,0.0435
0.33572096,0.0109,0.0399
0.3388579,0.0104,0.0363
0.33439893,0.0076,0.0209
0.33221027,0.0055,0.0126
0.33560112,0.0063,0.0149
0.33828366,0.0056,0.0136
0.34970695,0.0077,0.021
0.346542,0.0042,0.0089
0.34424415,0.0047,0.0095
0.25276113,0.0018,0.0032
0.23887815,0.0025,0.0042
0.21932335,0.0034,0.006
0.20665678,0.0045,0.0087
0.18179634,0.0027,0.004
0.15115975,0.0022,0.0026
0.13982053,0.0021,0.0024
